Post_ID,Pseudo_Caption,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Viral
Post_4291,youtube Shorts about #Challenge posted in Japan,2022-05-30,Youtube,#Challenge,Shorts,Japan,2243196.0,90911.0,32317.0,38941.0,0
Post_1279,tiktok Live Stream about #Tech posted in Brazil,2023-10-01,tiktok,#Tech,Live Stream,brazil,-4820047.0 Views,-240695.0 Likes,-76116.0 Shares,-10533.0 Comments,0
Post_976,instagram Shorts about #Fitness posted in Japan,2023-12-12,  instagram  ,#Fitness,Shorts,Japan,2533284.0,189339.0,96463.0,9657.0,0
Post_2072,youtube Live Stream about #Education posted in Canada,2023-02-16,Youtube,#Education,Live Stream,Canada,3638549.0,57913.0,23342.0,2629.0,0
Post_4047,youtube Live Stream about #Fitness posted in Japan,2023-07-23,Youtube,#Fitness,Live Stream,Japan,759304.0,289598.0,90867.0,28354.0,1
Post_3885,tiktok Shorts about #Dance posted in Australia,2022-02-14,  tiktok  ,#Dance,Shorts,Australia,2045438.0,167012.0,47179.0,49887.0,0
Post_3932,tiktok Tweet about #Challenge posted in Germany,2023-04-17,Tiktok,#Challenge,Tweet,germany,1401182.0,272628.0,22588.0,31504.0,1
Post_4368,instagram Video about #Music posted in Japan,2023-09-29,instagram,#Music,Video,  Japan  ,2808130.0,115962.0,9701.0,43849.0,0
Post_4939,tiktok Reel about #Viral posted in USA,2022-01-24,Tiktok,#Viral,Reel,usa,1925221.0,29032.0,23012.0,43458.0,0
Post_3411,twitter Shorts about #Education posted in USA,2022-01-29,TWITTER,#Education,Shorts,usa,-3322882.0 Views,-265447.0 Likes,-3749.0 Shares,-32516.0 Comments,0
Post_3688,instagram Post about #Fashion posted in Canada,2022-12-02,INSTAGRAM,#Fashion,Post,canada,2241319.0,22674.0,17632.0,11763.0,0
Post_2182,instagram Live Stream about #Music posted in Canada,2023-04-01,instagram,#Music,Live Stream,  Canada  ,3148704.0,463587.0,9057.0,13811.0,0
Post_57,instagram Live Stream about #Challenge posted in Australia,2022-06-30,Instagram,#Challenge,Live Stream,australia,2824818.0,34126.0,53516.0,29452.0,0
Post_175,twitter Tweet about #Music posted in USA,2023-05-19,TWITTER,#Music,Tweet,Usa,3674194.0,19972.0,97555.0,24310.0,1
Post_4106,youtube Shorts about #Dance posted in Canada,2023-05-08,youtube,#Dance,Shorts,  Canada  ,2902169.0,40168.0,30404.0,37118.0,0
Post_2447,youtube Reel about #Gaming posted in USA,2023-02-03,youtube,#Gaming,Reel,USA,4400609.0,235736.0,85103.0,19014.0,0
Post_2375,youtube Live Stream about #Fitness posted in Australia,2022-10-07,Youtube,#Fitness,Live Stream,Australia,1417380.0,466880.0,27498.0,31415.0,1
Post_2141,instagram Video about #Music posted in Germany,2023-09-23,instagram,#Music,Video,  Germany  ,1155651.0,50816.0,83762.0,21207.0,1
Post_2395,instagram Tweet about #Challenge posted in USA,2022-11-23,  instagram  ,#Challenge,Tweet,USA,3171786.0,50849.0,1646.0,20221.0,0
Post_524,tiktok Reel about #Gaming posted in USA,2022-01-06,  tiktok  ,#Gaming,Reel,usa,3553589.0,405577.0,77631.0,43447.0,0
Post_1380,tiktok Shorts about #Fitness posted in Brazil,2022-04-19,  tiktok  ,#Fitness,Shorts,BRAZIL,1323089.0,321120.0,43717.0,31601.0,0
Post_2151,youtube Shorts about #Dance posted in Canada,2023-01-20,youtube,#Dance,Shorts,Canada,1869423.0,167610.0,54151.0,30587.0,0
Post_3320,instagram Post about #Music posted in UK,2023-11-12,instagram,#Music,Post,  UK  ,-2537706.0 Views,-119745.0 Likes,-44035.0 Shares,-24671.0 Comments,0
Post_3082,tiktok Live Stream about #Challenge posted in Japan,2022-06-02,Tiktok,#Challenge,Live Stream,japan,1729099.0,214293.0,85464.0,23680.0,0
Post_3963,tiktok Shorts about #Challenge posted in India,2022-10-01,tiktok,#Challenge,Shorts,india,2429444.0,73347.0,34856.0,10627.0,0
Post_2918,instagram Shorts about #Challenge posted in Canada,2022-06-01,INSTAGRAM,#Challenge,Shorts,canada,4050217.0,331829.0,65620.0,38905.0,0
Post_2728,twitter Tweet about #Gaming posted in USA,2022-04-03,  twitter  ,#Gaming,Tweet,USA,1942872.0,108781.0,71823.0,49737.0,0
Post_1958,instagram Shorts about #Tech posted in India,2022-02-14,instagram,#Tech,Shorts,india,875186.0,131418.0,55237.0,25538.0,0
Post_3466,instagram Tweet about #Fashion posted in Canada,2022-12-29,instagram,#Fashion,Tweet,canada,1566853.0,216701.0,96557.0,24597.0,1
Post_2212,tiktok Video about #Comedy posted in Brazil,2023-07-25,  tiktok  ,#Comedy,Video,  Brazil  ,4854526.0,409766.0,24084.0,33526.0,0
Post_4532,twitter Shorts about #Education posted in UK,2023-09-10,  twitter  ,#Education,Shorts,uk,1846215.0,18294.0,7725.0,2146.0,0
Post_4888,youtube Reel about #Fitness posted in Canada,2023-10-20,youtube,#Fitness,Reel,  Canada  ,26676.0,395504.0,18871.0,20392.0,1
Post_668,tiktok Shorts about #Fashion posted in Japan,2022-11-22,Tiktok,#Fashion,Shorts,JAPAN,2404490.0,374405.0,67653.0,2883.0,0
Post_1813,instagram Post about #Comedy posted in UK,2022-02-14,  instagram  ,#Comedy,Post,Uk,1201764.0,142790.0,37404.0,42934.0,0
Post_3743,twitter Post about #Fashion posted in India,2022-05-05,twitter,#Fashion,Post,  India  ,2207974.0,361247.0,47396.0,5021.0,0
Post_3631,youtube Shorts about #Challenge posted in Japan,2022-03-10,YOUTUBE,#Challenge,Shorts,  Japan  ,71395.0,250794.0,24677.0,5802.0,1
Post_4722,twitter Live Stream about #Dance posted in Brazil,2023-10-30,  twitter  ,#Dance,Live Stream,  Brazil  ,4798367.0,198861.0,99656.0,30484.0,0
Post_2110,twitter Live Stream about #Viral posted in USA,2023-08-27,  twitter  ,#Viral,Live Stream,  USA  ,1338312.0,264567.0,75100.0,16361.0,1
Post_3363,youtube Reel about #Fitness posted in Canada,2022-09-24,Youtube,#Fitness,Reel,canada,1886158.0,159864.0,50509.0,17527.0,0
Post_4162,instagram Video about #Dance posted in USA,2023-05-15,INSTAGRAM,#Dance,Video,usa,2561366.0,461768.0,60001.0,21753.0,0
Post_2730,tiktok Video about #Fashion posted in Germany,2022-02-23,tiktok,#Fashion,Video,germany,2194817.0,62191.0,83327.0,16736.0,0
Post_1696,twitter Reel about #Challenge posted in Australia,2023-06-21,Twitter,#Challenge,Reel,  Australia  ,4157917.0,384684.0,52501.0,27924.0,0
Post_2718,tiktok Video about #Fitness posted in Brazil,2022-11-14,TIKTOK,#Fitness,Video,  Brazil  ,2693423.0,222683.0,32845.0,15899.0,0
Post_3500,tiktok Tweet about #Dance posted in Australia,2022-10-30,TIKTOK,#unknown,Tweet,australia,,,,,0
Post_4433,youtube Post about #Gaming posted in USA,2023-03-02,Youtube,#Gaming,Post,usa,1195872.0,119293.0,22493.0,5224.0,0
Post_4177,tiktok Tweet about #Comedy posted in Brazil,2022-09-08,tiktok,#Comedy,Tweet,  Brazil  ,4144620.0,102895.0,41927.0,16690.0,1
Post_4431,youtube Shorts about #Challenge posted in UK,2022-03-11,  youtube  ,#Challenge,Shorts,uk,3478951.0,72455.0,68320.0,473.0,0
Post_2224,youtube Shorts about #Tech posted in UK,2023-04-21,Youtube,#Tech,Shorts,uk,4513431.0,496958.0,8179.0,42318.0,0
Post_3834,instagram Post about #Fashion posted in UK,2022-06-16,  instagram  ,#Fashion,Post,uk,1952016.0,9304.0,91696.0,2329.0,0
Post_3089,instagram Tweet about #Tech posted in Canada,2022-02-01,  instagram  ,#Tech,Tweet,  Canada  ,3652853.0,316401.0,92501.0,7383.0,0
Post_2377,tiktok Live Stream about #Gaming posted in Japan,2023-02-26,  tiktok  ,#Gaming,Live Stream,JAPAN,1673508.0,79020.0,91806.0,20155.0,0
Post_3638,youtube Video about #Dance posted in UK,2022-04-26,Youtube,#Dance,Video,Uk,4959895.0,201881.0,18714.0,47196.0,0
Post_962,twitter Shorts about #Viral posted in Canada,2023-10-14,TWITTER,#Viral,Shorts,Canada,3766760.0,286848.0,62825.0,37504.0,0
Post_1728,youtube Post about #Gaming posted in India,invalid_date,  youtube  ,#none,Post,  India  ,,,,,0
Post_2361,youtube Shorts about #Dance posted in Canada,2023-04-03,Youtube,#Dance,Shorts,  Canada  ,3589977.0,378797.0,16666.0,45806.0,0
Post_2370,tiktok Tweet about #Education posted in UK,2022-08-07,tiktok,#Education,Tweet,UK,784735.0,222216.0,18478.0,15303.0,0
Post_3274,youtube Tweet about #Challenge posted in Germany,2022-10-26,youtube,#Challenge,Tweet,germany,3050118.0,308745.0,51775.0,41998.0,0
Post_2426,instagram Tweet about #Tech posted in Germany,2023-10-11,Instagram,#Tech,Tweet,Germany,3681863.0,228168.0,9128.0,32280.0,0
Post_1756,youtube Live Stream about #Fitness posted in USA,2022-01-01,YOUTUBE,#Fitness,Live Stream,usa,3150317.0,265173.0,11352.0,30489.0,0
Post_2996,twitter Video about #Music posted in Australia,2022-06-11,twitter,#Music,Video,Australia,2594911.0,439273.0,14531.0,8322.0,0
Post_1482,twitter Post about #Tech posted in UK,2023-03-29,twitter,#Tech,Post,uk,2121741.0,241186.0,76623.0,19400.0,1
Post_1924,tiktok Shorts about #Dance posted in Brazil,2022-06-15,  tiktok  ,#Dance,Shorts,BRAZIL,2785587.0,329454.0,68787.0,12448.0,0
Post_3764,instagram Live Stream about #Tech posted in Germany,2023-02-11,Instagram,#Tech,Live Stream,  Germany  ,3215735.0,372038.0,50812.0,33493.0,0
Post_1426,youtube Reel about #Education posted in UK,2022-08-27,Youtube,#Education,Reel,uk,4571329.0,49155.0,98931.0,27535.0,0
Post_2843,youtube Tweet about #Fitness posted in Canada,2023-05-16,Youtube,#Fitness,Tweet,Canada,4516859.0,6718.0,93371.0,39835.0,0
Post_791,youtube Reel about #Comedy posted in UK,2023-12-18,YOUTUBE,#Comedy,Reel,uk,1421076.0,42987.0,468.0,18401.0,0
Post_4198,tiktok Live Stream about #Viral posted in UK,2023-05-29,Tiktok,#Viral,Live Stream,uk,4465594.0,207163.0,71548.0,1980.0,0
Post_694,instagram Video about #Comedy posted in Canada,2022-04-19,instagram,#Comedy,Video,CANADA,1038860.0,442713.0,28298.0,40618.0,1
Post_3202,twitter Post about #Education posted in Brazil,2022-10-01,Twitter,#Education,Post,BRAZIL,4427716.0,109062.0,80947.0,40554.0,0
Post_50,instagram Reel about #Fashion posted in Japan,2022-08-15,INSTAGRAM,#Fashion,Reel,japan,2747788.0,422463.0,21545.0,40997.0,0
Post_4351,tiktok Video about #Comedy posted in USA,2023-11-14,tiktok,#Comedy,Video,USA,-3318543.0 Views,-8969.0 Likes,-75591.0 Shares,-42308.0 Comments,0
Post_4768,youtube Video about #Dance posted in Australia,2023-10-02,Youtube,#Dance,Video,Australia,2618299.0,174129.0,18094.0,29585.0,0
Post_4427,youtube Reel about #Viral posted in Germany,2022-11-19,  youtube  ,#Viral,Reel,  Germany  ,4983897.0,256077.0,71883.0,39186.0,0
Post_1957,tiktok Video about #Tech posted in India,2022-05-15,tiktok,#Tech,Video,India,725159.0,20810.0,3697.0,38133.0,0
Post_4101,youtube Reel about #Challenge posted in India,2022-07-11,Youtube,#Challenge,Reel,India,-2578640.0 Views,-495952.0 Likes,-58968.0 Shares,-33480.0 Comments,0
Post_526,youtube Video about #Challenge posted in Germany,2022-06-25,Youtube,#Challenge,Video,germany,-1769189.0 Views,-189560.0 Likes,-31847.0 Shares,-26317.0 Comments,0
Post_2240,tiktok Post about #Gaming posted in Australia,2022-11-09,Tiktok,#Gaming,Post,australia,1669794.0,228462.0,53780.0,38340.0,0
Post_1512,twitter Tweet about #Music posted in Japan,invalid_date,TWITTER,#none,Tweet,Japan,,,,,1
Post_1051,twitter Shorts about #Gaming posted in India,2022-10-19,  twitter  ,#Gaming,Shorts,INDIA,655507.0,247570.0,68972.0,23701.0,1
Post_4889,youtube Reel about #Viral posted in India,2022-12-04,  youtube  ,#Viral,Reel,INDIA,-149465.0 Views,-131247.0 Likes,-2304.0 Shares,-41069.0 Comments,1
Post_1110,youtube Video about #Tech posted in Brazil,2022-02-19,youtube,#Tech,Video,BRAZIL,1562200.0,236997.0,84050.0,12958.0,0
Post_2991,tiktok Post about #Gaming posted in Canada,2022-01-29,tiktok,#Gaming,Post,  Canada  ,2990444.0,150822.0,61460.0,24688.0,0
Post_1908,tiktok Live Stream about #Challenge posted in Brazil,2023-10-25,TIKTOK,#Challenge,Live Stream,  Brazil  ,4555505.0,186489.0,89591.0,19511.0,0
Post_570,tiktok Reel about #Challenge posted in India,2022-01-28,  tiktok  ,#Challenge,Reel,  India  ,137563.0,40490.0,5847.0,43200.0,1
Post_1618,instagram Shorts about #Education posted in UK,2022-01-02,  instagram  ,#Education,Shorts,uk,-55629.0 Views,-280770.0 Likes,-79724.0 Shares,-33789.0 Comments,1
Post_3036,twitter Reel about #Tech posted in Australia,2023-03-31,twitter,#Tech,Reel,  Australia  ,2198492.0,214761.0,49390.0,30920.0,1
Post_1005,twitter Live Stream about #Challenge posted in UK,2023-09-01,TWITTER,#Challenge,Live Stream,uk,1249604.0,30553.0,87308.0,16040.0,0
Post_26,youtube Live Stream about #Dance posted in Brazil,2022-09-08,Youtube,#Dance,Live Stream,  Brazil  ,-4910814.0 Views,-197287.0 Likes,-53218.0 Shares,-14896.0 Comments,0
Post_721,tiktok Reel about #Fitness posted in Germany,2023-09-29,  tiktok  ,#Fitness,Reel,Germany,105800.0,329434.0,98771.0,12046.0,1
Post_3459,instagram Post about #Tech posted in Germany,2022-08-18,instagram,#Tech,Post,germany,127793.0,40339.0,80645.0,23618.0,1
Post_1598,tiktok Shorts about #Dance posted in Germany,2022-08-29,tiktok,#Dance,Shorts,GERMANY,3545754.0,223054.0,61984.0,32043.0,0
Post_2646,youtube Video about #Comedy posted in Germany,2022-12-16,youtube,#Comedy,Video,germany,116734.0,384391.0,60921.0,39945.0,1
Post_1634,twitter Shorts about #Gaming posted in India,2023-08-06,twitter,#Gaming,Shorts,  India  ,2479459.0,142403.0,78204.0,9039.0,0
Post_3152,instagram Shorts about #Fitness posted in Japan,2023-02-23,Instagram,#Fitness,Shorts,JAPAN,2088618.0,33474.0,31406.0,37790.0,0
Post_3403,twitter Reel about #Tech posted in UK,2022-11-20,TWITTER,#Tech,Reel,Uk,-2810102.0 Views,-297792.0 Likes,-47612.0 Shares,-16868.0 Comments,0
Post_3025,instagram Tweet about #Tech posted in Germany,2022-01-03,INSTAGRAM,#Tech,Tweet,  Germany  ,3246752.0,341196.0,98173.0,49438.0,0
Post_373,tiktok Post about #Comedy posted in Germany,2023-09-03,tiktok,#Comedy,Post,Germany,2815469.0,426113.0,93461.0,42629.0,0
Post_3809,twitter Reel about #Education posted in Canada,2023-03-20,TWITTER,#Education,Reel,CANADA,-4822339.0 Views,-453533.0 Likes,-95846.0 Shares,-4664.0 Comments,0
Post_864,tiktok Video about #Viral posted in Canada,invalid_date,TIKTOK,#error,Video,CANADA,,,,,1
Post_2804,youtube Video about #Dance posted in Australia,2022-09-19,Youtube,#Dance,Video,Australia,1175324.0,386762.0,41178.0,14302.0,1
Post_2571,youtube Shorts about #Music posted in Japan,2023-02-26,youtube,#Music,Shorts,Japan,3833797.0,375717.0,6416.0,35351.0,0
Post_1510,twitter Tweet about #Fitness posted in Australia,2023-03-20,TWITTER,#Fitness,Tweet,Australia,4253475.0,394052.0,7337.0,4553.0,0
Post_2729,youtube Post about #Comedy posted in India,2022-07-27,youtube,#Comedy,Post,  India  ,4713381.0,439146.0,82572.0,17212.0,0
Post_419,instagram Post about #Education posted in Brazil,2022-03-07,INSTAGRAM,#Education,Post,Brazil,446706.0,4264.0,75452.0,14816.0,0
Post_780,youtube Live Stream about #Fitness posted in Brazil,2022-06-26,YOUTUBE,#Fitness,Live Stream,BRAZIL,4913424.0,4745.0,61101.0,19149.0,1
Post_430,youtube Tweet about #Fitness posted in Canada,2022-02-18,  youtube  ,#Fitness,Tweet,CANADA,2151293.0,496319.0,47342.0,12951.0,0
Post_3981,twitter Reel about #Challenge posted in USA,2022-04-08,Twitter,#Challenge,Reel,Usa,4332749.0,174493.0,80245.0,4174.0,0
Post_4632,youtube Live Stream about #Education posted in India,2022-08-17,YOUTUBE,#Education,Live Stream,india,-222005.0 Views,-489558.0 Likes,-26045.0 Shares,-37407.0 Comments,1
Post_967,instagram Reel about #Fitness posted in UK,2022-12-30,instagram,#Fitness,Reel,UK,1803252.0,274745.0,62197.0,45341.0,0
Post_100,youtube Post about #Education posted in Canada,2023-05-20,Youtube,#Education,Post,canada,3096420.0,364521.0,73308.0,29082.0,0
Post_1761,tiktok Post about #Comedy posted in Germany,2023-07-06,TIKTOK,#Comedy,Post,GERMANY,4554044.0,144825.0,45930.0,8774.0,0
Post_1130,twitter Live Stream about #Dance posted in Germany,2022-06-12,TWITTER,#Dance,Live Stream,Germany,2215064.0,29791.0,99856.0,25420.0,0
Post_2557,tiktok Post about #Tech posted in Japan,2023-10-18,  tiktok  ,#Tech,Post,Japan,3461594.0,176543.0,86904.0,47992.0,0
Post_3104,youtube Live Stream about #Comedy posted in Germany,2023-09-07,YOUTUBE,#Comedy,Live Stream,  Germany  ,1873915.0,167714.0,51035.0,35133.0,0
Post_3667,tiktok Post about #Music posted in Australia,2022-12-06,  tiktok  ,#Music,Post,Australia,2320627.0,417108.0,2814.0,15708.0,0
Post_2721,instagram Live Stream about #Music posted in UK,2023-11-10,Instagram,#Music,Live Stream,Uk,1170696.0,429372.0,49207.0,49136.0,1
Post_2146,twitter Tweet about #Viral posted in UK,invalid_date,  twitter  ,#misc,Tweet,UK,,,,,0
Post_2434,twitter Video about #Gaming posted in Australia,2022-12-22,TWITTER,#Gaming,Video,Australia,584615.0,150064.0,84725.0,17775.0,1
Post_2116,twitter Reel about #Education posted in India,2023-06-06,Twitter,#Education,Reel,India,1338230.0,350566.0,75830.0,44606.0,1
Post_3051,instagram Live Stream about #Challenge posted in USA,2022-03-05,  instagram  ,#Challenge,Live Stream,usa,3068331.0,454979.0,20223.0,17128.0,1
Post_3712,tiktok Post about #Comedy posted in USA,2022-11-26,tiktok,#Comedy,Post,USA,704114.0,322337.0,98094.0,44086.0,1
Post_4407,tiktok Shorts about #Challenge posted in Japan,2022-01-03,tiktok,#Challenge,Shorts,japan,3734868.0,430185.0,97021.0,20606.0,0
Post_91,tiktok Reel about #Fitness posted in Germany,2023-07-12,Tiktok,#unknown,Reel,  Germany  ,,,,,0
Post_221,twitter Shorts about #Viral posted in India,2022-05-31,TWITTER,#Viral,Shorts,  India  ,306511.0,404600.0,32664.0,35337.0,1
Post_4128,youtube Video about #Challenge posted in Germany,2022-04-07,youtube,#Challenge,Video,germany,2422829.0,415554.0,78181.0,4782.0,0
Post_4432,tiktok Video about #Tech posted in Brazil,2022-03-14,TIKTOK,#Tech,Video,brazil,1587926.0,454473.0,51082.0,30682.0,1
Post_280,youtube Reel about #Fashion posted in Japan,2023-06-23,YOUTUBE,#Fashion,Reel,Japan,4485712.0,464196.0,67958.0,45876.0,0
Post_302,tiktok Tweet about #Tech posted in Japan,2023-03-10,Tiktok,#Tech,Tweet,JAPAN,-3763770.0 Views,-75074.0 Likes,-87283.0 Shares,-26590.0 Comments,0
Post_1139,youtube Post about #Dance posted in Canada,2022-06-30,Youtube,#Dance,Post,Canada,-3239323.0 Views,-38620.0 Likes,-936.0 Shares,-18479.0 Comments,0
Post_3338,twitter Tweet about #Fashion posted in USA,2023-10-29,Twitter,#Fashion,Tweet,  USA  ,4410251.0,71562.0,5400.0,5899.0,1
Post_3167,instagram Post about #Education posted in USA,2022-04-17,INSTAGRAM,#Education,Post,usa,3692899.0,333304.0,64397.0,41206.0,0
Post_1290,twitter Video about #Music posted in Germany,2022-06-25,twitter,#Music,Video,Germany,4119667.0,242655.0,41085.0,3854.0,0
Post_2314,twitter Tweet about #Gaming posted in Australia,2022-02-02,Twitter,#Gaming,Tweet,  Australia  ,3561668.0,293915.0,74678.0,26781.0,0
Post_1070,youtube Post about #Fitness posted in Canada,2022-09-13,Youtube,#Fitness,Post,  Canada  ,131873.0,454436.0,93369.0,18730.0,1
Post_2965,instagram Video about #Gaming posted in UK,2022-05-01,instagram,#Gaming,Video,Uk,4636106.0,119192.0,74078.0,46366.0,1
Post_2058,twitter Tweet about #Comedy posted in Canada,2022-07-28,Twitter,#Comedy,Tweet,CANADA,1376200.0,440777.0,20099.0,875.0,0
Post_501,instagram Reel about #Dance posted in UK,2022-08-09,  instagram  ,#Dance,Reel,uk,-1576695.0 Views,-223136.0 Likes,-3427.0 Shares,-44738.0 Comments,1
Post_75,youtube Video about #Gaming posted in USA,2023-05-08,  youtube  ,#Gaming,Video,USA,1750105.0,125485.0,942.0,20317.0,0
Post_3464,instagram Shorts about #Comedy posted in Brazil,2022-04-08,  instagram  ,#Comedy,Shorts,brazil,-186228.0 Views,-313554.0 Likes,-35669.0 Shares,-29462.0 Comments,0
Post_4518,youtube Video about #Fashion posted in India,2023-10-24,YOUTUBE,#Fashion,Video,India,-2760244.0 Views,-179236.0 Likes,-69819.0 Shares,-8842.0 Comments,0
Post_3610,tiktok Post about #Viral posted in Australia,2022-07-19,Tiktok,#Viral,Post,Australia,655655.0,326090.0,52180.0,49588.0,1
Post_1748,twitter Video about #Gaming posted in Japan,invalid_date,  twitter  ,#error,Video,Japan,,,,,0
Post_36,tiktok Live Stream about #Education posted in Japan,2023-07-01,tiktok,#Education,Live Stream,japan,1855796.0,158156.0,6423.0,20518.0,0
Post_2606,instagram Video about #Challenge posted in USA,2022-12-04,instagram,#Challenge,Video,  USA  ,3223017.0,409378.0,89525.0,29071.0,0
Post_1379,instagram Reel about #Education posted in India,2023-10-20,instagram,#Education,Reel,  India  ,3262393.0,454181.0,90442.0,5100.0,0
Post_170,twitter Video about #Education posted in India,2023-01-24,  twitter  ,#Education,Video,INDIA,4459268.0,356292.0,52389.0,33857.0,0
